ts,record_id,user_authority,user,direction,base_asset_amount,quote_asset_amount,mark_price_before,mark_price_after,fee,referrer_reward,referee_discount,token_discount,liquidation,market_index,oracle_price
2022-04-06 05:15:38-04:00,6801681,DLVDxzLX7u7tj6Z2CXCx72KL273jQQMQCocWyFgRCTHb,9K6nAryvFBza9hMVVqG7wz2DBFGnxySdpMzeEFPu5QpP,PositionDirection.Short(),9956234305775597,159843000,1605577492,1605335299,159843,0,0,0,False,15,1604574100
2022-04-06 05:15:41-04:00,6801682,CQ4auay9rWinjqjseb7X1gds6XwbicfGKoThNm9dzATJ,2SsRMthQAkt9Sc4qVcSpe8vi4FwgjyKiFt7x1Q4n9fwJ,PositionDirection.Short(),229000000000000,1105542133,482819488731,482719498073,1105542,0,0,0,False,11,482519190000
2022-04-06 05:15:41-04:00,6801683,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),49986907577254,603736790,1207721083493,1207858596226,603736,0,0,0,False,12,1209100000000
2022-04-06 05:15:44-04:00,6801684,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Long(),10000750921286106,160557749,1605335299,1605578575,160557,0,0,0,False,15,1605223600
2022-04-06 05:15:51-04:00,6801685,HEQkTetqGuSUdeEFpSTVigmtAroktwPZWeLhWgDWhKjp,3EJQFo1ZWCEYjFu1dbgLMqYeACAEKKtvEbVn1wd8CXm1,PositionDirection.Long(),107444087151070,1339864495,1246973442320,1247094927551,1339864,0,0,0,False,0,1246904830000
2022-04-06 05:15:57-04:00,6801686,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Long(),11073470232,178,1605578575,1605578575,0,0,0,0,False,15,1606162800
2022-04-06 05:15:57-04:00,6801687,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Long(),79989305931359,997578753,1247094927551,1247185381648,997578,0,0,0,False,0,1246896630000
2022-04-06 05:16:06-04:00,6801688,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,PositionDirection.Long(),199986551511790,328470689,164235344860,164257433538,328470,0,0,0,False,16,164161135000
2022-04-06 05:16:12-04:00,6801689,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Long(),1260086691683048,2070663400,164257433538,164396713695,2070663,0,0,0,False,16,164161135000
2022-04-06 05:16:12-04:00,6801690,FWBE3HwdGxPP6SrsPrKrJMAhXjJcPpah8a3AxEx4bdcd,7BtBT1G2TfigAWw4ntNJcBe6muBnQzq7XgdDSyLLRFpX,PositionDirection.Short(),149013339757984,174212846,116921373314,116900440197,174212,0,0,0,False,14,116868000000
2022-04-06 05:16:12-04:00,6801691,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Short(),89824868067563,105000000,116900440197,116887824482,105000,0,0,0,False,14,116868000000
2022-04-06 05:16:12-04:00,6801692,AAw935winL5j5mVyWqSYiGkue52S9BHpRPwX7DUhQxyr,8vGetf9yx8CiWrM1NmCTPGyLvbwZSDz9ah3dti5hXmNV,PositionDirection.Long(),30126072161872,375733100,1247185381648,1247219451587,375733,0,0,0,False,0,1247888350000
2022-04-06 05:16:19-04:00,6801693,AAw935winL5j5mVyWqSYiGkue52S9BHpRPwX7DUhQxyr,8vGetf9yx8CiWrM1NmCTPGyLvbwZSDz9ah3dti5hXmNV,PositionDirection.Long(),15112208869316,188483700,1247219451587,1247236542692,188483,0,0,0,False,0,1248150000000
2022-04-06 05:16:20-04:00,6801694,FncrL6rigYgHjj5pvRvo9boUz7Rm68q146dXBgCKGCjz,65oMnnQdL4AZgBcdJ73MQGo5tPMzwK2R5LtCSz7DLkyW,PositionDirection.Long(),46259934414736179,743000000,1605578575,1606704602,743000,0,0,0,False,15,1606749900
2022-04-06 05:16:20-04:00,6801695,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,PositionDirection.Long(),199817124119275,328514867,164396713695,164418816194,328514,0,0,0,False,16,164161135000
2022-04-06 05:16:23-04:00,6801696,HRzDJVgzQH4oxmwfXw163NmQkZBFbFVK4w8HZVr9gUi5,6zMmKu29zPxzPeZLXBMV8CTdvkeqW1PECyHmPBsYH1QF,PositionDirection.Short(),602783926980187,6922923478,1148740305556,1148243183971,6922923,0,0,0,False,3,1148639670000
2022-04-06 05:16:24-04:00,6801697,AAw935winL5j5mVyWqSYiGkue52S9BHpRPwX7DUhQxyr,8vGetf9yx8CiWrM1NmCTPGyLvbwZSDz9ah3dti5hXmNV,PositionDirection.Long(),89799285064161,1120055100,1247236542692,1247338108158,1120055,0,0,0,False,0,1248147950000
2022-04-06 05:16:24-04:00,6801698,FWBE3HwdGxPP6SrsPrKrJMAhXjJcPpah8a3AxEx4bdcd,7BtBT1G2TfigAWw4ntNJcBe6muBnQzq7XgdDSyLLRFpX,PositionDirection.Short(),168065185279256,196427907,116887824482,116864225562,196427,0,0,0,False,14,116868000000
2022-04-06 05:16:24-04:00,6801699,HRzDJVgzQH4oxmwfXw163NmQkZBFbFVK4w8HZVr9gUi5,6zMmKu29zPxzPeZLXBMV8CTdvkeqW1PECyHmPBsYH1QF,PositionDirection.Short(),3214022961103,36904757,1148243183971,1148240534201,36904,0,0,0,False,3,1148639670000
2022-04-06 05:16:24-04:00,6801700,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,PositionDirection.Short(),480000000000000,5510604974,1148240534201,1147844905804,5510604,0,0,0,False,3,1148639670000
2022-04-06 05:16:24-04:00,6801701,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,PositionDirection.Long(),199790263997745,328514867,164418816194,164440920179,328514,0,0,0,False,16,164161135000
2022-04-06 05:16:24-04:00,6801702,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Long(),129976422332082,1621340996,1247338108158,1247485137049,1621340,0,0,0,False,0,1246500810000
2022-04-06 05:16:26-04:00,6801703,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,PositionDirection.Long(),299635044810941,492772300,164440920179,164474078942,492772,0,0,0,False,16,164161135000
2022-04-06 05:16:26-04:00,6801704,HeM17Bi93TR8DrjEsdwnqL9Px97sZq21jUeX6s3U51RL,En6uXi44azqoQRf9aHCUL8JHTAj9MyUxfjPdbfhePVzY,PositionDirection.Short(),556194404525424,649775200,116864225562,116786178311,649775,0,0,0,False,14,116868000000
2022-04-06 05:16:26-04:00,6801705,EixYycpq2qVBMY4zNAj8bWU5KFvH9mCN4ETnEd7PgqmR,9SLJ4kHG7oGfxGG929V57TXSKbQGtkqBJHh3Qag9asay,PositionDirection.Short(),111202224007418,1276378117,1147844905804,1147753279231,1276378,0,0,0,False,3,1148069640000
2022-04-06 05:16:32-04:00,6801706,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Long(),129961103731829,1621340996,1247485137049,1247632174605,1621340,0,0,0,False,0,1246262260000
2022-04-06 05:16:32-04:00,6801707,6Rk6wVu6pCDFwEWDbiY8wS93nDghyHP9kzdUEa6eFRRq,B5v7eFjSX6dDt1kt84Uvtqmrn7STbQPMbFMvjH6WGXJg,PositionDirection.Short(),175648300343,2016008,1147753279231,1147753134512,2016,0,0,0,False,3,1148118100000
2022-04-06 05:16:32-04:00,6801708,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),100025099508074,1148000000,1147753134512,1147670726869,1148000,0,0,0,False,3,1147573020000
2022-04-06 05:16:34-04:00,6801709,6Rk6wVu6pCDFwEWDbiY8wS93nDghyHP9kzdUEa6eFRRq,B5v7eFjSX6dDt1kt84Uvtqmrn7STbQPMbFMvjH6WGXJg,PositionDirection.Short(),30763266469,353060,1147670726869,1147670701526,353,0,0,0,False,3,1147605790000
2022-04-06 05:16:40-04:00,6801710,6Rk6wVu6pCDFwEWDbiY8wS93nDghyHP9kzdUEa6eFRRq,B5v7eFjSX6dDt1kt84Uvtqmrn7STbQPMbFMvjH6WGXJg,PositionDirection.Short(),2798799341,32120,1147670701526,1147670699220,32,0,0,0,False,3,1147697940000
2022-04-06 05:16:40-04:00,6801711,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Short(),89912753775102,105000000,116786178311,116773568764,105000,0,0,0,False,14,116868000000
2022-04-06 05:16:41-04:00,6801712,DLVDxzLX7u7tj6Z2CXCx72KL273jQQMQCocWyFgRCTHb,9K6nAryvFBza9hMVVqG7wz2DBFGnxySdpMzeEFPu5QpP,PositionDirection.Long(),7647795195247820,122884600,1606704602,1606890873,122884,0,0,0,False,15,1607583500
2022-04-06 05:16:42-04:00,6801713,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),69994419907398,845501017,1207858596226,1208051188596,845501,0,0,0,False,12,1208867370000
2022-04-06 05:16:47-04:00,6801714,DLVDxzLX7u7tj6Z2CXCx72KL273jQQMQCocWyFgRCTHb,9K6nAryvFBza9hMVVqG7wz2DBFGnxySdpMzeEFPu5QpP,PositionDirection.Long(),7787181826703534,125138900,1606890873,1607080573,125138,0,0,0,False,15,1609476500
2022-04-06 05:16:50-04:00,6801715,DrifTBDEyRjE8LTpSnyPEwb6NwvRUUXBr5KvcuBtqzzr,2QHE6HizrcupQbpgB7Da98igTD3VUQirvrW3qFo81E1n,PositionDirection.Long(),413694727334204,5000000000,1208051188596,1209190426988,5000000,0,0,0,False,12,1209409560000
2022-04-06 05:16:50-04:00,6801716,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,PositionDirection.Long(),6197153351856285,508528700,8205330043,8206356810,508528,0,0,0,False,10,8204346700
2022-04-06 05:16:54-04:00,6801717,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,PositionDirection.Long(),44488452912410016,3652521700,8206356810,8213733480,3652521,0,0,0,False,10,8204902700
2022-04-06 05:16:55-04:00,6801718,DLVDxzLX7u7tj6Z2CXCx72KL273jQQMQCocWyFgRCTHb,9K6nAryvFBza9hMVVqG7wz2DBFGnxySdpMzeEFPu5QpP,PositionDirection.Long(),10639299181281622,170995900,1607080573,1607339806,170995,0,0,0,False,15,1609609200
2022-04-06 05:16:55-04:00,6801719,4voQzBvrVXueNgLDmwdyX2NvYVsw9hnntfEY7VS4uckA,Fdprvo57atgdc4WNXjXqA4mBMWg9rP2az3sCyzUY6S47,PositionDirection.Long(),17482248455564410,1436198894,8213733480,8216634949,1436198,0,0,0,False,10,8204905000
2022-04-06 05:16:56-04:00,6801720,6TzNdfiEiKzTh5MBbE2viQsfhihkH2dKkLHwtAXCieG3,25VWEfq6AZNKrjaSrSF6zJMceNN1Hmz6tnq7brVhk8WR,PositionDirection.Long(),52736888291086244,848000000,1607339806,1608625698,848000,0,0,0,False,15,1609679600
2022-04-06 05:17:00-04:00,6801721,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),49942086481823,603929298,1209190426988,1209328067219,603929,0,0,0,False,12,1209587540000
2022-04-06 05:17:03-04:00,6801722,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),29962523431310,362357578,1209328067219,1209410655117,362357,0,0,0,False,12,1209469300000
2022-04-06 05:17:04-04:00,6801723,GNXbt1hXLQM43YSNujBVc7eJ2sVHsWwx2KHFYyadzQzC,8T7ZcyKUXGRbHniZL1F8CUCVQL9HqTBmFQjKTznkaAmC,PositionDirection.Short(),100002217905162,289999000,289999406609,289985730031,289999,0,0,0,False,7,289930320000
2022-04-06 05:17:19-04:00,6801724,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Long(),174603761002666,287194800,164474078942,164493405889,287194,0,0,0,False,16,164526456000
2022-04-06 05:17:22-04:00,6801725,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),162199963188,1961664,1209410655117,1209411102224,1961,0,0,0,False,12,1209604590000
2022-04-06 05:17:25-04:00,6801726,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,PositionDirection.Long(),199963045265129,328948157,164493405889,164515544048,328948,0,0,0,False,16,164526456000
2022-04-06 05:17:28-04:00,6801727,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Long(),3999839436481315,322852435,8071310878,8071958889,322852,0,0,0,False,13,8069000000
2022-04-06 05:17:32-04:00,6801728,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,PositionDirection.Long(),199959630481693,328986811,164515544048,164537686298,328986,0,0,0,False,16,164625026000
2022-04-06 05:17:39-04:00,6801729,HRzDJVgzQH4oxmwfXw163NmQkZBFbFVK4w8HZVr9gUi5,6zMmKu29zPxzPeZLXBMV8CTdvkeqW1PECyHmPBsYH1QF,PositionDirection.Short(),324033313576440,4042149941,1247632174605,1247265612789,4042149,0,0,0,False,0,1245567110000
2022-04-06 05:17:43-04:00,6801730,HeM17Bi93TR8DrjEsdwnqL9Px97sZq21jUeX6s3U51RL,En6uXi44azqoQRf9aHCUL8JHTAj9MyUxfjPdbfhePVzY,PositionDirection.Short(),103984987611423,121419400,116773568764,116758988243,121419,0,0,0,False,14,116868000000
2022-04-06 05:18:00-04:00,6801731,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Short(),99048817256746,162967200,164537686298,164526717707,162967,0,0,0,False,16,164220541000
2022-04-06 05:18:05-04:00,6801732,HeM17Bi93TR8DrjEsdwnqL9Px97sZq21jUeX6s3U51RL,En6uXi44azqoQRf9aHCUL8JHTAj9MyUxfjPdbfhePVzY,PositionDirection.Short(),159283655096787,185960200,116758988243,116736659174,185960,0,0,0,False,14,116868000000
2022-04-06 05:18:06-04:00,6801733,DLVDxzLX7u7tj6Z2CXCx72KL273jQQMQCocWyFgRCTHb,9K6nAryvFBza9hMVVqG7wz2DBFGnxySdpMzeEFPu5QpP,PositionDirection.Short(),8059558144789502,129640200,1608625698,1608429080,129640,0,0,0,False,15,1606777900
2022-04-06 05:18:09-04:00,6801734,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Short(),87351663330208,143712600,164526717707,164517045360,143712,0,0,0,False,16,164219793000
2022-04-06 05:18:10-04:00,6801735,F6paQTPQ79wmzVgHpevJBn4nNfNb1mFDhRLGLA1WVbar,9QxMARvzWrsq6PRpC5tWgTEu5P7pB7EsokmX5RZ1YFAW,PositionDirection.Long(),63320810651774064,5206170108,8216634949,8227156968,5206170,0,0,0,False,10,8204773200
2022-04-06 05:18:12-04:00,6801736,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Short(),104394066174968,171740000,164517045360,164505487046,171740,0,0,0,False,16,164219793000
2022-04-06 05:18:12-04:00,6801737,HeM17Bi93TR8DrjEsdwnqL9Px97sZq21jUeX6s3U51RL,En6uXi44azqoQRf9aHCUL8JHTAj9MyUxfjPdbfhePVzY,PositionDirection.Short(),129746386319291,151449800,116736659174,116718475500,151449,0,0,0,False,14,116868000000
2022-04-06 05:18:18-04:00,6801738,7iQW3uZoWSCdffUVRXTmSWQVtxCAZum2sSTqeRMBcXWG,5zjhKkNGBZRENGbQGRPSWJzzpffrMGYh2pke6VJFbVMP,PositionDirection.Short(),1021212359030596,12731335870,1247265612789,1246111425287,12731335,0,0,0,False,0,1244483790000
2022-04-06 05:18:29-04:00,6801739,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Short(),81542982595541,134139000,164505487046,164496459609,134139,0,0,0,False,16,164219793000
2022-04-06 05:18:32-04:00,6801740,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Short(),190341332110499,313084700,164496459609,164475390246,313084,0,0,0,False,16,164219793000
2022-04-06 05:18:38-04:00,6801741,6TzNdfiEiKzTh5MBbE2viQsfhihkH2dKkLHwtAXCieG3,25VWEfq6AZNKrjaSrSF6zJMceNN1Hmz6tnq7brVhk8WR,PositionDirection.Short(),52736888291086244,847896372,1608429080,1607143424,847896,0,0,0,False,15,1607409500
2022-04-06 05:18:38-04:00,6801742,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Short(),145218789051397,238837500,164475390246,164459318333,238837,0,0,0,False,16,164232561000
2022-04-06 05:18:39-04:00,6801743,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Short(),128614392391058,211509200,164459318333,164445086059,211509,0,0,0,False,16,164232561000
2022-04-06 05:18:41-04:00,6801744,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Short(),752751964248230,1237550200,164445086059,164361824703,1237550,0,0,0,False,16,164224949000
2022-04-06 05:18:54-04:00,6801745,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Short(),89229236616653,146654400,164361824703,164351959313,146654,0,0,0,False,16,163978013000
2022-04-06 05:18:58-04:00,6801746,HRzDJVgzQH4oxmwfXw163NmQkZBFbFVK4w8HZVr9gUi5,6zMmKu29zPxzPeZLXBMV8CTdvkeqW1PECyHmPBsYH1QF,PositionDirection.Short(),277568714189651,3185257479,1147670699220,1147442065273,3185257,0,0,0,False,3,1147687030000
2022-04-06 05:18:58-04:00,6801747,HRzDJVgzQH4oxmwfXw163NmQkZBFbFVK4w8HZVr9gUi5,6zMmKu29zPxzPeZLXBMV8CTdvkeqW1PECyHmPBsYH1QF,PositionDirection.Short(),1479812927505,16979987,1147442065273,1147440846531,16979,0,0,0,False,3,1147687030000
2022-04-06 05:19:01-04:00,6801748,HRzDJVgzQH4oxmwfXw163NmQkZBFbFVK4w8HZVr9gUi5,6zMmKu29zPxzPeZLXBMV8CTdvkeqW1PECyHmPBsYH1QF,PositionDirection.Short(),7888598399,90517,1147440846531,1147440840034,90,0,0,0,False,3,1147379980000
2022-04-06 05:19:02-04:00,6801749,HRzDJVgzQH4oxmwfXw163NmQkZBFbFVK4w8HZVr9gUi5,6zMmKu29zPxzPeZLXBMV8CTdvkeqW1PECyHmPBsYH1QF,PositionDirection.Short(),42093673,483,1147440840034,1147440840000,0,0,0,0,False,3,1147480890000
2022-04-06 05:19:07-04:00,6801750,6Rk6wVu6pCDFwEWDbiY8wS93nDghyHP9kzdUEa6eFRRq,B5v7eFjSX6dDt1kt84Uvtqmrn7STbQPMbFMvjH6WGXJg,PositionDirection.Short(),41554299838,476810,1147440840000,1147440805777,476,0,0,0,False,3,1147479670000
2022-04-06 05:19:09-04:00,6801751,7iQW3uZoWSCdffUVRXTmSWQVtxCAZum2sSTqeRMBcXWG,5zjhKkNGBZRENGbQGRPSWJzzpffrMGYh2pke6VJFbVMP,PositionDirection.Long(),1493768969954628,13353036357,893403549979,894428279116,13353036,0,0,0,False,4,893974970000
2022-04-06 05:19:10-04:00,6801752,6Rk6wVu6pCDFwEWDbiY8wS93nDghyHP9kzdUEa6eFRRq,B5v7eFjSX6dDt1kt84Uvtqmrn7STbQPMbFMvjH6WGXJg,PositionDirection.Short(),3781371539,43388,1147440805777,1147440802662,43,0,0,0,False,3,1147482950000
2022-04-06 05:19:11-04:00,6801753,HeM17Bi93TR8DrjEsdwnqL9Px97sZq21jUeX6s3U51RL,En6uXi44azqoQRf9aHCUL8JHTAj9MyUxfjPdbfhePVzY,PositionDirection.Short(),126177414076924,147261200,116718475500,116700796085,147261,0,0,0,False,14,116868000000
2022-04-06 05:19:13-04:00,6801754,DLVDxzLX7u7tj6Z2CXCx72KL273jQQMQCocWyFgRCTHb,9K6nAryvFBza9hMVVqG7wz2DBFGnxySdpMzeEFPu5QpP,PositionDirection.Long(),7804392423881577,125435200,1607143424,1607333588,125435,0,0,0,False,15,1609422700
2022-04-06 05:19:20-04:00,6801755,HeM17Bi93TR8DrjEsdwnqL9Px97sZq21jUeX6s3U51RL,En6uXi44azqoQRf9aHCUL8JHTAj9MyUxfjPdbfhePVzY,PositionDirection.Short(),135420708794695,158024200,116700796085,116681826009,158024,0,0,0,False,14,116868000000
2022-04-06 05:19:23-04:00,6801756,HeM17Bi93TR8DrjEsdwnqL9Px97sZq21jUeX6s3U51RL,En6uXi44azqoQRf9aHCUL8JHTAj9MyUxfjPdbfhePVzY,PositionDirection.Short(),157671091464965,183956100,116681826009,116659744870,183956,0,0,0,False,14,116868000000
2022-04-06 05:19:25-04:00,6801757,MtdQ7zkmkDBJthtRRQJq5jFQgbseUpJYa91PpXqEpTK,BV2p4D5zehFD4WB8cjRJSPeefXR1LtrmBzJwvtp1V1ok,PositionDirection.Short(),639000000000000,745170002,116659744870,116570319893,745170,0,0,0,False,14,116868000000
2022-04-06 05:19:26-04:00,6801758,FWBE3HwdGxPP6SrsPrKrJMAhXjJcPpah8a3AxEx4bdcd,7BtBT1G2TfigAWw4ntNJcBe6muBnQzq7XgdDSyLLRFpX,PositionDirection.Short(),190234372883010,221731512,116570319893,116543717368,221731,0,0,0,False,14,116868000000
2022-04-06 05:19:30-04:00,6801759,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Short(),90099815943481,105000000,116543717368,116531120917,105000,0,0,0,False,14,116868000000
2022-04-06 05:19:31-04:00,6801760,Dmdk9yCYtcPYmiAbU6WtguSc3QgDiv84SAd5PvZf4UdL,BBQuf4dp5Yf9WDAWkC7Eh1NAvEdZ7M7uH7GFF3MnrsQh,PositionDirection.Long(),1330133963535334,107369300,8071958889,8072174401,107369,0,0,0,False,13,8069000000
2022-04-06 05:19:31-04:00,6801761,88SMpjGHBnVm3NWWAC1SLMwEhnBSVdzUzum2xmsL7bKM,9m4cufwZy4cW8htcubR5BmMbzrS8yxoGD9UGFw1tvABQ,PositionDirection.Long(),7662542710015162,123169777,1607333588,1607520328,123169,0,0,0,False,15,1609002700
2022-04-06 05:19:33-04:00,6801762,DLVDxzLX7u7tj6Z2CXCx72KL273jQQMQCocWyFgRCTHb,9K6nAryvFBza9hMVVqG7wz2DBFGnxySdpMzeEFPu5QpP,PositionDirection.Long(),11372673421684345,182833800,1607520328,1607797546,182833,0,0,0,False,15,1609109400
2022-04-06 05:19:36-04:00,6801763,FWBE3HwdGxPP6SrsPrKrJMAhXjJcPpah8a3AxEx4bdcd,7BtBT1G2TfigAWw4ntNJcBe6muBnQzq7XgdDSyLLRFpX,PositionDirection.Short(),152258283517513,177412082,116531120917,116509839010,177412,0,0,0,False,14,116868000000
2022-04-06 05:19:38-04:00,6801764,DLVDxzLX7u7tj6Z2CXCx72KL273jQQMQCocWyFgRCTHb,9K6nAryvFBza9hMVVqG7wz2DBFGnxySdpMzeEFPu5QpP,PositionDirection.Long(),7288388067509249,117189000,1607797546,1607975244,117189,0,0,0,False,15,1610105400
2022-04-06 05:19:38-04:00,6801765,DLVDxzLX7u7tj6Z2CXCx72KL273jQQMQCocWyFgRCTHb,9K6nAryvFBza9hMVVqG7wz2DBFGnxySdpMzeEFPu5QpP,PositionDirection.Long(),8945264827833506,143847400,1607975244,1608193378,143847,0,0,0,False,15,1610105400
2022-04-06 05:19:38-04:00,6801766,FWBE3HwdGxPP6SrsPrKrJMAhXjJcPpah8a3AxEx4bdcd,7BtBT1G2TfigAWw4ntNJcBe6muBnQzq7XgdDSyLLRFpX,PositionDirection.Short(),42069898249106,49014334,116509839010,116503959717,49014,0,0,0,False,14,116868000000
2022-04-06 05:19:40-04:00,6801767,Dmdk9yCYtcPYmiAbU6WtguSc3QgDiv84SAd5PvZf4UdL,BBQuf4dp5Yf9WDAWkC7Eh1NAvEdZ7M7uH7GFF3MnrsQh,PositionDirection.Long(),5389527595898747,435075600,8072174401,8073047713,435075,0,0,0,False,13,8069000000
2022-04-06 05:19:50-04:00,6801768,Dmdk9yCYtcPYmiAbU6WtguSc3QgDiv84SAd5PvZf4UdL,BBQuf4dp5Yf9WDAWkC7Eh1NAvEdZ7M7uH7GFF3MnrsQh,PositionDirection.Long(),6439440441317061,519892700,8073047713,8074091337,519892,0,0,0,False,13,8069000000
